filename,label
patch_r12928_c12096_lbl0.tif,0
patch_r1792_c10688_lbl0.tif,0
patch_r832_c10368_lbl0.tif,0
patch_r10112_c8704_lbl0.tif,0
patch_r1728_c10560_lbl0.tif,0
patch_r10816_c12032_lbl1.tif,1
patch_r5440_c12928_lbl0.tif,0
patch_r12800_c10496_lbl1.tif,1
patch_r5824_c12224_lbl0.tif,0
patch_r896_c11136_lbl0.tif,0
patch_r1792_c10240_lbl0.tif,0
patch_r10048_c10432_lbl1.tif,1
patch_r1920_c11520_lbl0.tif,0
patch_r11904_c6336_lbl0.tif,0
patch_r4224_c11264_lbl0.tif,0
patch_r7680_c6784_lbl1.tif,1
patch_r3392_c10944_lbl0.tif,0
patch_r5696_c11072_lbl1.tif,1
patch_r11456_c8192_lbl0.tif,0
patch_r3840_c13184_lbl1.tif,1
patch_r2496_c9728_lbl1.tif,1
patch_r3520_c14656_lbl0.tif,0
patch_r11776_c3520_lbl1.tif,1
patch_r9664_c1856_lbl1.tif,1
patch_r11776_c8128_lbl0.tif,0
patch_r10112_c8128_lbl0.tif,0
patch_r3584_c14592_lbl0.tif,0
patch_r1728_c13248_lbl0.tif,0
patch_r1088_c11200_lbl0.tif,0
patch_r1728_c12096_lbl0.tif,0
patch_r4288_c13760_lbl0.tif,0
patch_r11968_c6016_lbl0.tif,0
patch_r5568_c11200_lbl0.tif,0
patch_r1728_c12864_lbl0.tif,0
patch_r5184_c13120_lbl1.tif,1
patch_r12864_c4544_lbl1.tif,1
patch_r5248_c11200_lbl0.tif,0
patch_r3456_c12096_lbl0.tif,0
patch_r2496_c12096_lbl0.tif,0
patch_r3136_c12672_lbl0.tif,0
patch_r11712_c9408_lbl0.tif,0
patch_r10880_c9088_lbl0.tif,0
patch_r2560_c12480_lbl0.tif,0
patch_r10816_c2880_lbl1.tif,1
patch_r2944_c10176_lbl0.tif,0
patch_r10368_c7360_lbl1.tif,1
patch_r8640_c8448_lbl0.tif,0
patch_r5440_c7872_lbl1.tif,1
patch_r832_c10624_lbl1.tif,1
patch_r11584_c2624_lbl1.tif,1
patch_r9792_c10816_lbl0.tif,0
patch_r12992_c10880_lbl0.tif,0
patch_r2176_c10432_lbl0.tif,0
patch_r11776_c9856_lbl0.tif,0
patch_r9280_c9472_lbl0.tif,0
patch_r12352_c10304_lbl0.tif,0
patch_r12352_c12608_lbl0.tif,0
patch_r9792_c11328_lbl0.tif,0
patch_r4416_c12480_lbl0.tif,0
patch_r13440_c11584_lbl0.tif,0
patch_r10048_c10624_lbl0.tif,0
patch_r2432_c14144_lbl0.tif,0
patch_r1984_c11776_lbl0.tif,0
patch_r5184_c11264_lbl0.tif,0
patch_r2560_c14144_lbl0.tif,0
patch_r1728_c11328_lbl0.tif,0
patch_r1600_c12032_lbl0.tif,0
patch_r3456_c12864_lbl0.tif,0
patch_r2240_c9856_lbl0.tif,0
patch_r832_c11072_lbl0.tif,0
patch_r3456_c11904_lbl0.tif,0
patch_r2560_c14016_lbl0.tif,0
patch_r4864_c9984_lbl1.tif,1
patch_r11648_c4032_lbl1.tif,1
patch_r8064_c6016_lbl1.tif,1
patch_r12928_c3200_lbl0.tif,0
patch_r1728_c12928_lbl0.tif,0
patch_r12672_c11648_lbl1.tif,1
patch_r6272_c7744_lbl1.tif,1
patch_r9024_c10624_lbl0.tif,0
patch_r9344_c3584_lbl1.tif,1
patch_r5888_c12224_lbl0.tif,0
patch_r576_c9984_lbl0.tif,0
patch_r11136_c11392_lbl1.tif,1
patch_r3584_c11904_lbl0.tif,0
patch_r13760_c11456_lbl1.tif,1
patch_r1344_c9920_lbl0.tif,0
patch_r2240_c12352_lbl0.tif,0
patch_r256_c9792_lbl0.tif,0
patch_r12416_c6336_lbl1.tif,1
patch_r1408_c10112_lbl0.tif,0
patch_r10432_c2624_lbl1.tif,1
patch_r2176_c10624_lbl0.tif,0
patch_r3520_c13376_lbl0.tif,0
patch_r3328_c12096_lbl0.tif,0
patch_r896_c11008_lbl0.tif,0
patch_r10304_c10432_lbl0.tif,0
patch_r2240_c13440_lbl0.tif,0
patch_r11072_c7680_lbl1.tif,1
patch_r4544_c11456_lbl0.tif,0
patch_r1152_c10752_lbl1.tif,1
patch_r768_c11136_lbl0.tif,0
patch_r2176_c10688_lbl0.tif,0
patch_r1984_c12608_lbl0.tif,0
patch_r10240_c6912_lbl0.tif,0
patch_r3456_c12672_lbl0.tif,0
patch_r11520_c10752_lbl0.tif,0
patch_r3136_c14336_lbl0.tif,0
patch_r1024_c9344_lbl0.tif,0
patch_r4864_c13184_lbl0.tif,0
patch_r3712_c9984_lbl1.tif,1
patch_r3136_c13888_lbl0.tif,0
patch_r2176_c13504_lbl0.tif,0
patch_r4160_c15040_lbl1.tif,1
patch_r1344_c10368_lbl0.tif,0
patch_r4608_c12416_lbl0.tif,0
patch_r2240_c12288_lbl0.tif,0
patch_r7808_c9920_lbl0.tif,0
patch_r11520_c6144_lbl0.tif,0
patch_r1280_c9920_lbl0.tif,0
patch_r2496_c13184_lbl0.tif,0
patch_r12608_c11200_lbl1.tif,1
patch_r9536_c832_lbl1.tif,1
patch_r10240_c2752_lbl1.tif,1
patch_r8640_c9472_lbl0.tif,0
patch_r10112_c7296_lbl0.tif,0
patch_r5696_c13056_lbl1.tif,1
patch_r11648_c5504_lbl1.tif,1
patch_r2112_c10944_lbl0.tif,0
patch_r9408_c7936_lbl1.tif,1
patch_r10496_c2240_lbl1.tif,1
patch_r1984_c12480_lbl0.tif,0
patch_r1024_c9600_lbl0.tif,0
patch_r5696_c12160_lbl0.tif,0
patch_r5184_c9920_lbl1.tif,1
patch_r11904_c6272_lbl0.tif,0
patch_r2624_c11520_lbl0.tif,0
patch_r10368_c2880_lbl1.tif,1
patch_r3264_c12032_lbl0.tif,0
patch_r896_c9920_lbl0.tif,0
patch_r5312_c13056_lbl0.tif,0
patch_r12864_c10880_lbl0.tif,0
patch_r14336_c11520_lbl0.tif,0
patch_r8448_c10048_lbl0.tif,0
patch_r12608_c5312_lbl0.tif,0
patch_r1472_c11776_lbl1.tif,1
patch_r2816_c13952_lbl0.tif,0
patch_r3840_c9856_lbl1.tif,1
patch_r7680_c6336_lbl1.tif,1
patch_r5376_c9536_lbl1.tif,1
patch_r11776_c9792_lbl0.tif,0
patch_r10048_c3968_lbl1.tif,1
patch_r5696_c7616_lbl1.tif,1
patch_r3712_c14336_lbl0.tif,0
patch_r5696_c12224_lbl0.tif,0
patch_r1792_c10560_lbl0.tif,0
patch_r4800_c9536_lbl0.tif,0
patch_r11008_c3776_lbl1.tif,1
patch_r9984_c3520_lbl1.tif,1
patch_r2176_c11392_lbl0.tif,0
patch_r9536_c10240_lbl1.tif,1
patch_r2560_c11968_lbl0.tif,0
patch_r2560_c10880_lbl0.tif,0
patch_r9792_c4480_lbl1.tif,1
patch_r12096_c11328_lbl0.tif,0
patch_r2304_c10112_lbl0.tif,0
patch_r12864_c11776_lbl0.tif,0
patch_r2176_c11968_lbl0.tif,0
patch_r11264_c9280_lbl0.tif,0
patch_r9024_c1344_lbl1.tif,1
patch_r4288_c13568_lbl0.tif,0
patch_r8384_c9664_lbl1.tif,1
patch_r3776_c9600_lbl1.tif,1
patch_r1920_c12032_lbl1.tif,1
patch_r13184_c4160_lbl1.tif,1
patch_r9152_c3584_lbl1.tif,1
patch_r14656_c11392_lbl0.tif,0
patch_r9856_c8704_lbl0.tif,0
patch_r5504_c10944_lbl0.tif,0
patch_r960_c10752_lbl0.tif,0
patch_r12736_c5312_lbl1.tif,1
patch_r3200_c12032_lbl0.tif,0
patch_r3584_c11712_lbl1.tif,1
patch_r11008_c6912_lbl0.tif,0
patch_r3520_c12224_lbl0.tif,0
patch_r10496_c3008_lbl1.tif,1
patch_r12608_c10880_lbl0.tif,0
patch_r1920_c12544_lbl0.tif,0
patch_r12096_c6272_lbl0.tif,0
patch_r10048_c4224_lbl1.tif,1
patch_r10432_c10944_lbl0.tif,0
patch_r10688_c1088_lbl1.tif,1
patch_r11392_c11520_lbl0.tif,0
patch_r1344_c11264_lbl0.tif,0
patch_r2560_c14208_lbl0.tif,0
patch_r1088_c11648_lbl0.tif,0
patch_r3072_c11456_lbl0.tif,0
patch_r2688_c12480_lbl0.tif,0
patch_r4928_c10688_lbl1.tif,1
patch_r6080_c11264_lbl0.tif,0
patch_r3072_c14592_lbl0.tif,0
patch_r11904_c5888_lbl1.tif,1
patch_r11520_c6720_lbl0.tif,0
patch_r3776_c14528_lbl0.tif,0
patch_r2688_c12672_lbl0.tif,0
patch_r4352_c11968_lbl0.tif,0
patch_r4608_c13504_lbl0.tif,0
patch_r11264_c9344_lbl1.tif,1
patch_r13376_c4992_lbl0.tif,0
patch_r2752_c14528_lbl0.tif,0
patch_r4096_c13568_lbl0.tif,0
patch_r10112_c512_lbl1.tif,1
patch_r2816_c13376_lbl0.tif,0
patch_r2048_c11712_lbl0.tif,0
patch_r128_c10048_lbl0.tif,0
patch_r11136_c11968_lbl0.tif,0
patch_r10560_c7424_lbl1.tif,1
patch_r1536_c11968_lbl0.tif,0
patch_r11136_c9344_lbl0.tif,0
patch_r11712_c11456_lbl0.tif,0
patch_r5568_c10944_lbl0.tif,0
patch_r5824_c10496_lbl0.tif,0
patch_r1024_c10240_lbl0.tif,0
patch_r3328_c11392_lbl0.tif,0
patch_r1280_c9728_lbl0.tif,0
patch_r4288_c8704_lbl1.tif,1
patch_r10944_c8320_lbl0.tif,0
patch_r13760_c12416_lbl0.tif,0
patch_r11136_c11136_lbl1.tif,1
patch_r2496_c12544_lbl0.tif,0
patch_r1856_c10176_lbl0.tif,0
patch_r13248_c11648_lbl0.tif,0
patch_r1024_c10048_lbl0.tif,0
patch_r13056_c3392_lbl0.tif,0
patch_r10880_c11584_lbl0.tif,0
patch_r2432_c11264_lbl1.tif,1
patch_r13184_c12480_lbl0.tif,0
patch_r10240_c8448_lbl0.tif,0
patch_r8768_c5184_lbl1.tif,1
patch_r1472_c10048_lbl0.tif,0
patch_r12672_c4160_lbl1.tif,1
patch_r10304_c7616_lbl0.tif,0
patch_r832_c11200_lbl0.tif,0
patch_r9216_c3456_lbl1.tif,1
patch_r4480_c14784_lbl0.tif,0
patch_r5120_c12032_lbl0.tif,0
patch_r2624_c14208_lbl0.tif,0
patch_r1792_c12544_lbl0.tif,0
patch_r13632_c3456_lbl0.tif,0
patch_r5248_c12544_lbl0.tif,0
patch_r2688_c9728_lbl1.tif,1
patch_r9472_c8064_lbl0.tif,0
patch_r11264_c8256_lbl0.tif,0
patch_r2496_c12480_lbl0.tif,0
patch_r3328_c11200_lbl0.tif,0
patch_r1152_c9600_lbl0.tif,0
patch_r12416_c6144_lbl0.tif,0
patch_r640_c10944_lbl0.tif,0
patch_r3136_c14464_lbl0.tif,0
patch_r1216_c11264_lbl0.tif,0
patch_r10176_c10176_lbl0.tif,0
patch_r3840_c11456_lbl0.tif,0
patch_r13248_c4928_lbl1.tif,1
patch_r2752_c11392_lbl0.tif,0
patch_r3648_c14848_lbl0.tif,0
patch_r4800_c13248_lbl0.tif,0
patch_r11008_c7040_lbl0.tif,0
patch_r8000_c4288_lbl1.tif,1
patch_r4352_c11520_lbl0.tif,0
patch_r320_c10176_lbl0.tif,0
patch_r4160_c11328_lbl0.tif,0
patch_r12864_c12480_lbl0.tif,0
patch_r9472_c2368_lbl1.tif,1
patch_r10560_c4160_lbl1.tif,1
patch_r4224_c11200_lbl0.tif,0
patch_r14784_c11840_lbl0.tif,0
patch_r4352_c12288_lbl0.tif,0
patch_r12928_c3392_lbl0.tif,0
patch_r832_c10112_lbl0.tif,0
patch_r9472_c8576_lbl0.tif,0
patch_r11968_c6080_lbl1.tif,1
patch_r4992_c12032_lbl0.tif,0
patch_r1280_c10496_lbl0.tif,0
patch_r1344_c10496_lbl0.tif,0
patch_r13120_c11328_lbl0.tif,0
patch_r8128_c9472_lbl0.tif,0
patch_r3456_c11264_lbl0.tif,0
patch_r4608_c13568_lbl0.tif,0
patch_r1088_c10624_lbl0.tif,0
patch_r10816_c10944_lbl1.tif,1
patch_r12160_c6144_lbl0.tif,0
patch_r8192_c9600_lbl0.tif,0
patch_r3648_c9408_lbl0.tif,0
patch_r12416_c10816_lbl0.tif,0
patch_r5568_c11712_lbl0.tif,0
patch_r10112_c6976_lbl0.tif,0
patch_r1920_c10112_lbl0.tif,0
patch_r11648_c10624_lbl0.tif,0
patch_r8768_c7744_lbl1.tif,1
patch_r2560_c12992_lbl0.tif,0
patch_r832_c9792_lbl0.tif,0
patch_r10368_c3584_lbl1.tif,1
patch_r4096_c14720_lbl0.tif,0
patch_r9856_c8640_lbl0.tif,0
patch_r1856_c13632_lbl0.tif,0
patch_r10048_c1280_lbl1.tif,1
patch_r5184_c11072_lbl0.tif,0
patch_r12224_c2496_lbl1.tif,1
patch_r4096_c11456_lbl0.tif,0
patch_r11072_c9344_lbl0.tif,0
patch_r4288_c13440_lbl0.tif,0
patch_r10816_c4416_lbl1.tif,1
patch_r4288_c9216_lbl1.tif,1
patch_r12544_c12096_lbl0.tif,0
patch_r11136_c6720_lbl0.tif,0
patch_r10816_c8448_lbl0.tif,0
patch_r1792_c13184_lbl1.tif,1
patch_r11584_c11328_lbl0.tif,0
patch_r10304_c7872_lbl0.tif,0
patch_r3648_c13504_lbl0.tif,0
patch_r2688_c10048_lbl0.tif,0
patch_r512_c10304_lbl0.tif,0
patch_r2944_c10880_lbl0.tif,0
patch_r7296_c9152_lbl0.tif,0
patch_r3200_c9856_lbl1.tif,1
patch_r1920_c12288_lbl0.tif,0
patch_r3200_c11456_lbl0.tif,0
patch_r13696_c3456_lbl0.tif,0
patch_r11520_c6464_lbl1.tif,1
patch_r4224_c14080_lbl0.tif,0
patch_r9088_c10688_lbl1.tif,1
patch_r12736_c3584_lbl1.tif,1
patch_r9600_c10496_lbl1.tif,1
patch_r2368_c14144_lbl0.tif,0
patch_r4352_c11584_lbl0.tif,0
patch_r9408_c2304_lbl1.tif,1
patch_r1856_c13248_lbl0.tif,0
patch_r9600_c7616_lbl0.tif,0
patch_r7936_c9600_lbl0.tif,0
patch_r12416_c10368_lbl0.tif,0
patch_r9600_c9920_lbl0.tif,0
patch_r3520_c12544_lbl0.tif,0
patch_r3200_c14848_lbl1.tif,1
patch_r3776_c11968_lbl0.tif,0
patch_r12480_c4032_lbl0.tif,0
patch_r12544_c3136_lbl0.tif,0
patch_r11648_c9728_lbl1.tif,1
patch_r2304_c13248_lbl0.tif,0
patch_r1280_c10624_lbl0.tif,0
patch_r6400_c9600_lbl0.tif,0
patch_r8704_c2944_lbl1.tif,1
patch_r1088_c10688_lbl1.tif,1
patch_r8640_c9216_lbl0.tif,0
patch_r2688_c13760_lbl0.tif,0
patch_r8640_c8960_lbl1.tif,1
patch_r2880_c9792_lbl0.tif,0
patch_r5504_c10432_lbl1.tif,1
patch_r3200_c9600_lbl1.tif,1
patch_r9216_c9920_lbl0.tif,0
patch_r4736_c13248_lbl0.tif,0
patch_r7360_c6336_lbl1.tif,1
patch_r9024_c1152_lbl1.tif,1
patch_r11776_c5760_lbl0.tif,0
patch_r10560_c10432_lbl0.tif,0
patch_r7744_c9408_lbl1.tif,1
patch_r8512_c9920_lbl0.tif,0
patch_r13440_c11648_lbl0.tif,0
patch_r12352_c6720_lbl0.tif,0
patch_r1984_c10944_lbl0.tif,0
patch_r5760_c11520_lbl0.tif,0
patch_r13632_c11520_lbl0.tif,0
patch_r3008_c13504_lbl0.tif,0
patch_r11392_c6464_lbl1.tif,1
patch_r10368_c960_lbl1.tif,1
patch_r2688_c11776_lbl0.tif,0
patch_r7552_c4096_lbl1.tif,1
patch_r4352_c13888_lbl0.tif,0
patch_r11136_c6912_lbl0.tif,0
patch_r3648_c12480_lbl0.tif,0
patch_r10560_c8256_lbl1.tif,1
patch_r5952_c10048_lbl1.tif,1
patch_r10304_c256_lbl1.tif,1
patch_r9984_c9792_lbl0.tif,0
patch_r3008_c13696_lbl0.tif,0
patch_r9536_c8256_lbl0.tif,0
patch_r8128_c9728_lbl0.tif,0
patch_r5760_c6976_lbl1.tif,1
patch_r14592_c11392_lbl0.tif,0
patch_r5120_c11968_lbl0.tif,0
patch_r8960_c10432_lbl0.tif,0
patch_r5568_c13184_lbl0.tif,0
patch_r9856_c6464_lbl1.tif,1
patch_r2048_c12288_lbl0.tif,0
patch_r8576_c9728_lbl0.tif,0
patch_r2624_c14464_lbl0.tif,0
patch_r5376_c11840_lbl0.tif,0
patch_r13440_c3840_lbl1.tif,1
patch_r5760_c11008_lbl0.tif,0
patch_r5248_c11392_lbl0.tif,0
patch_r2368_c13696_lbl0.tif,0
patch_r8960_c3648_lbl1.tif,1
patch_r5696_c9792_lbl1.tif,1
patch_r5248_c7552_lbl1.tif,1
patch_r12160_c5760_lbl0.tif,0
patch_r12160_c10560_lbl0.tif,0
patch_r12352_c5760_lbl0.tif,0
patch_r2368_c10368_lbl0.tif,0
patch_r2240_c11264_lbl1.tif,1
patch_r2304_c10944_lbl0.tif,0
patch_r1728_c11776_lbl0.tif,0
patch_r10752_c9664_lbl0.tif,0
patch_r13376_c11456_lbl0.tif,0
patch_r1472_c12224_lbl0.tif,0
patch_r2560_c13824_lbl0.tif,0
patch_r2368_c10688_lbl0.tif,0
patch_r1984_c13760_lbl0.tif,0
patch_r11520_c6208_lbl0.tif,0
patch_r1664_c10752_lbl0.tif,0
patch_r11904_c6016_lbl0.tif,0
patch_r11968_c4736_lbl1.tif,1
patch_r5888_c9280_lbl1.tif,1
patch_r2560_c13248_lbl0.tif,0
patch_r1024_c11200_lbl0.tif,0
patch_r2816_c12608_lbl0.tif,0
patch_r11392_c9280_lbl0.tif,0
patch_r10240_c4352_lbl1.tif,1
patch_r1728_c12288_lbl0.tif,0
patch_r11392_c8832_lbl0.tif,0
patch_r10432_c6720_lbl0.tif,0
patch_r4992_c13440_lbl0.tif,0
patch_r14080_c11328_lbl0.tif,0
patch_r10496_c11072_lbl1.tif,1
patch_r11264_c4160_lbl1.tif,1
patch_r1664_c10368_lbl0.tif,0
patch_r4224_c12224_lbl0.tif,0
patch_r11200_c9344_lbl1.tif,1
patch_r832_c10496_lbl0.tif,0
patch_r3904_c14208_lbl0.tif,0
patch_r1152_c10944_lbl0.tif,0
patch_r10944_c9920_lbl1.tif,1
patch_r12672_c6400_lbl1.tif,1
patch_r9728_c3392_lbl1.tif,1
patch_r13376_c3456_lbl0.tif,0
patch_r1152_c10688_lbl0.tif,0
patch_r9664_c1984_lbl1.tif,1
patch_r11200_c1344_lbl1.tif,1
patch_r3072_c12992_lbl1.tif,1
patch_r12096_c4672_lbl0.tif,0
patch_r1728_c13504_lbl0.tif,0
patch_r2944_c13312_lbl0.tif,0
patch_r11776_c10560_lbl0.tif,0
patch_r2752_c11008_lbl0.tif,0
patch_r8000_c6272_lbl1.tif,1
patch_r9664_c7616_lbl0.tif,0
patch_r5952_c10368_lbl0.tif,0
patch_r10112_c10240_lbl0.tif,0
patch_r3648_c14592_lbl0.tif,0
patch_r576_c10816_lbl0.tif,0
patch_r6336_c7424_lbl1.tif,1
patch_r8256_c1536_lbl1.tif,1
patch_r5888_c10304_lbl1.tif,1
patch_r1856_c12160_lbl0.tif,0
patch_r3456_c10880_lbl0.tif,0
patch_r9088_c5056_lbl1.tif,1
patch_r1792_c11712_lbl0.tif,0
patch_r1408_c10688_lbl0.tif,0
patch_r9536_c3200_lbl1.tif,1
patch_r4544_c11200_lbl0.tif,0
patch_r9024_c6656_lbl1.tif,1
patch_r4096_c10944_lbl0.tif,0
patch_r11264_c2944_lbl1.tif,1
patch_r12416_c10560_lbl0.tif,0
patch_r5504_c11264_lbl1.tif,1
patch_r13376_c12352_lbl0.tif,0
patch_r9024_c10496_lbl0.tif,0
patch_r11904_c2688_lbl1.tif,1
patch_r3840_c13568_lbl0.tif,0
patch_r10240_c3264_lbl1.tif,1
patch_r9856_c4800_lbl1.tif,1
patch_r5504_c7936_lbl1.tif,1
patch_r9024_c9152_lbl0.tif,0
patch_r9024_c2496_lbl1.tif,1
patch_r2560_c13760_lbl0.tif,0
patch_r3840_c11392_lbl1.tif,1
patch_r4416_c12288_lbl0.tif,0
patch_r10944_c12096_lbl0.tif,0
patch_r13888_c12288_lbl0.tif,0
patch_r3456_c13312_lbl0.tif,0
patch_r3968_c13888_lbl0.tif,0
patch_r10496_c512_lbl1.tif,1
patch_r1600_c11200_lbl0.tif,0
patch_r10560_c9984_lbl0.tif,0
patch_r3648_c14144_lbl1.tif,1
patch_r10368_c10112_lbl1.tif,1
patch_r768_c10112_lbl1.tif,1
patch_r12480_c10688_lbl0.tif,0
patch_r13568_c3520_lbl0.tif,0
patch_r2752_c14464_lbl0.tif,0
patch_r512_c9920_lbl0.tif,0
patch_r4224_c10880_lbl0.tif,0
patch_r12224_c10560_lbl0.tif,0
patch_r1152_c9920_lbl0.tif,0
patch_r9600_c10944_lbl0.tif,0
patch_r2432_c10816_lbl0.tif,0
patch_r8768_c5888_lbl1.tif,1
patch_r9664_c7424_lbl0.tif,0
patch_r2304_c12928_lbl0.tif,0
patch_r768_c11008_lbl0.tif,0
patch_r1344_c10944_lbl0.tif,0
patch_r5952_c9856_lbl1.tif,1
patch_r7872_c1024_lbl1.tif,1
patch_r10688_c8576_lbl0.tif,0
patch_r3904_c13504_lbl0.tif,0
patch_r7936_c9728_lbl0.tif,0
patch_r2304_c11392_lbl0.tif,0
patch_r10752_c1408_lbl1.tif,1
patch_r10304_c6464_lbl0.tif,0
patch_r3648_c15104_lbl0.tif,0
patch_r2496_c11136_lbl1.tif,1
patch_r7808_c9152_lbl1.tif,1
patch_r9920_c9856_lbl0.tif,0
patch_r4608_c12608_lbl0.tif,0
patch_r9280_c9920_lbl0.tif,0
patch_r3328_c14912_lbl0.tif,0
patch_r3072_c11840_lbl1.tif,1
patch_r1536_c12224_lbl0.tif,0
patch_r7872_c8960_lbl0.tif,0
patch_r640_c10304_lbl0.tif,0
patch_r4608_c14656_lbl0.tif,0
patch_r4608_c14720_lbl0.tif,0
patch_r5184_c9472_lbl1.tif,1
patch_r7680_c2432_lbl1.tif,1
patch_r8832_c5056_lbl1.tif,1
patch_r1472_c10816_lbl0.tif,0
patch_r448_c10304_lbl0.tif,0
patch_r5312_c7424_lbl1.tif,1
patch_r9792_c5184_lbl1.tif,1
patch_r3008_c14976_lbl0.tif,0
patch_r6400_c7808_lbl1.tif,1
patch_r2688_c12928_lbl0.tif,0
patch_r9920_c3904_lbl1.tif,1
patch_r1472_c10560_lbl0.tif,0
patch_r2880_c13120_lbl1.tif,1
patch_r12224_c10944_lbl0.tif,0
patch_r3008_c14144_lbl0.tif,0
patch_r2944_c14784_lbl0.tif,0
patch_r2304_c13696_lbl0.tif,0
patch_r128_c9920_lbl0.tif,0
patch_r5568_c11008_lbl0.tif,0
patch_r5760_c11072_lbl0.tif,0
patch_r11456_c9856_lbl0.tif,0
patch_r9216_c1152_lbl1.tif,1
patch_r12544_c5440_lbl0.tif,0
